#    L    TT             EE             BB             TE         
   265    5.11510e+03    3.89446e+00    3.18870e-02    8.60252e+01
   266    5.09012e+03    4.01079e+00    3.20743e-02    8.74028e+01
   267    5.06474e+03    4.12932e+00    3.22611e-02    8.87588e+01
   268    5.03895e+03    4.25004e+00    3.24472e-02    9.00938e+01
   269    5.01277e+03    4.37295e+00    3.26327e-02    9.14058e+01
   270    4.98619e+03    4.49802e+00    3.28175e-02    9.26954e+01
   271    4.95923e+03    4.62525e+00    3.30016e-02    9.39604e+01
   272    4.93190e+03    4.75462e+00    3.31851e-02    9.52015e+01
   273    4.90422e+03    4.88609e+00    3.33679e-02    9.64174e+01
   274    4.87618e+03    5.01966e+00    3.35499e-02    9.76087e+01
   275    4.84781e+03    5.15530e+00    3.37313e-02    9.87732e+01
   276    4.81911e+03    5.29300e+00    3.39119e-02    9.99117e+01
   277    4.79009e+03    5.43274e+00    3.40917e-02    1.01023e+02
   278    4.76076e+03    5.57448e+00    3.42708e-02    1.02106e+02
   279    4.73113e+03    5.71819e+00    3.44491e-02    1.03161e+02
   280    4.70122e+03    5.86385e+00    3.46267e-02    1.04187e+02
   281    4.67103e+03    6.01143e+00    3.48035e-02    1.05185e+02
   282    4.64057e+03    6.16090e+00    3.49795e-02    1.06153e+02
   283    4.60985e+03    6.31222e+00    3.51547e-02    1.07090e+02
   284    4.57889e+03    6.46537e+00    3.53290e-02    1.07996e+02
   285    4.54768e+03    6.62031e+00    3.55026e-02    1.08871e+02
   286    4.51625e+03    6.77702e+00    3.56754e-02    1.09716e+02
   287    4.48460e+03    6.93543e+00    3.58473e-02    1.10528e+02
   288    4.45275e+03    7.09552e+00    3.60183e-02    1.11307e+02
   289    4.42070e+03    7.25726e+00    3.61886e-02    1.12054e+02
   290    4.38847e+03    7.42060e+00    3.63580e-02    1.12767e+02
   291    4.35606e+03    7.58552e+00    3.65265e-02    1.13447e+02
   292    4.32349e+03    7.75189e+00    3.66942e-02    1.14093e+02
   293    4.29076e+03    7.91977e+00    3.68611e-02    1.14704e+02
   294    4.25788e+03    8.08910e+00    3.70271e-02    1.15281e+02
   295    4.22487e+03    8.25973e+00    3.71922e-02    1.15823e+02
   296    4.19173e+03    8.43173e+00    3.73564e-02    1.16329e+02
   297    4.15846e+03    8.60495e+00    3.75198e-02    1.16798e+02
   298    4.12508e+03    8.77940e+00    3.76824e-02    1.17231e+02
   299    4.09161e+03    8.95499e+00    3.78440e-02    1.17629e+02
   300    4.05805e+03    9.13166e+00    3.80048e-02    1.17989e+02
   301    4.02441e+03    9.30947e+00    3.81647e-02    1.18312e+02
   302    3.99072e+03    9.48820e+00    3.83238e-02    1.18599e+02
   303    3.95696e+03    9.66794e+00    3.84820e-02    1.18848e+02
   304    3.92317e+03    9.84860e+00    3.86394e-02    1.19061e+02
   305    3.88936e+03    1.00301e+01    3.87958e-02    1.19237e+02
   306    3.85552e+03    1.02125e+01    3.89515e-02    1.19374e+02
   307    3.82168e+03    1.03955e+01    3.91063e-02    1.19475e+02
   308    3.78785e+03    1.05793e+01    3.92602e-02    1.19537e+02
