#    L    TT             EE             BB             TE          
  1549    0.19943E-03    0.44262E-05    0.31867E-05    0.23291E-04
  1550    0.19887E-03    0.44232E-05    0.31805E-05    0.23272E-04
  1551    0.19833E-03    0.44199E-05    0.31743E-05    0.23255E-04
  1552    0.19781E-03    0.44165E-05    0.31680E-05    0.23238E-04
  1553    0.19730E-03    0.44128E-05    0.31618E-05    0.23222E-04
  1554    0.19680E-03    0.44090E-05    0.31556E-05    0.23208E-04
  1555    0.19632E-03    0.44049E-05    0.31493E-05    0.23194E-04
  1556    0.19585E-03    0.44005E-05    0.31430E-05    0.23180E-04
  1557    0.19540E-03    0.43960E-05    0.31368E-05    0.23168E-04
  1558    0.19495E-03    0.43913E-05    0.31305E-05    0.23156E-04
  1559    0.19452E-03    0.43863E-05    0.31242E-05    0.23145E-04
  1560    0.19410E-03    0.43812E-05    0.31179E-05    0.23135E-04
  1561    0.19370E-03    0.43758E-05    0.31116E-05    0.23125E-04
  1562    0.19330E-03    0.43702E-05    0.31053E-05    0.23115E-04
  1563    0.19292E-03    0.43644E-05    0.30990E-05    0.23106E-04
  1564    0.19254E-03    0.43584E-05    0.30927E-05    0.23098E-04
  1565    0.19217E-03    0.43523E-05    0.30864E-05    0.23089E-04
  1566    0.19182E-03    0.43459E-05    0.30802E-05    0.23081E-04
  1567    0.19147E-03    0.43393E-05    0.30739E-05    0.23073E-04
  1568    0.19114E-03    0.43325E-05    0.30676E-05    0.23065E-04
  1569    0.19081E-03    0.43255E-05    0.30613E-05    0.23057E-04
  1570    0.19049E-03    0.43183E-05    0.30550E-05    0.23049E-04
  1571    0.19017E-03    0.43110E-05    0.30487E-05    0.23041E-04
  1572    0.18987E-03    0.43034E-05    0.30424E-05    0.23033E-04
  1573    0.18957E-03    0.42957E-05    0.30361E-05    0.23025E-04
  1574    0.18928E-03    0.42877E-05    0.30299E-05    0.23017E-04
  1575    0.18899E-03    0.42796E-05    0.30236E-05    0.23008E-04
  1576    0.18871E-03    0.42713E-05    0.30173E-05    0.22999E-04
  1577    0.18844E-03    0.42628E-05    0.30111E-05    0.22990E-04
  1578    0.18817E-03    0.42541E-05    0.30049E-05    0.22980E-04
  1579    0.18791E-03    0.42453E-05    0.29986E-05    0.22970E-04
  1580    0.18765E-03    0.42363E-05    0.29924E-05    0.22959E-04
  1581    0.18739E-03    0.42271E-05    0.29862E-05    0.22948E-04
  1582    0.18714E-03    0.42177E-05    0.29800E-05    0.22936E-04
  1583    0.18689E-03    0.42081E-05    0.29738E-05    0.22923E-04
  1584    0.18665E-03    0.41984E-05    0.29677E-05    0.22909E-04
  1585    0.18640E-03    0.41885E-05    0.29615E-05    0.22895E-04
  1586    0.18616E-03    0.41784E-05    0.29554E-05    0.22880E-04
  1587    0.18593E-03    0.41682E-05    0.29493E-05    0.22863E-04
  1588    0.18569E-03    0.41578E-05    0.29432E-05    0.22846E-04
  1589    0.18545E-03    0.41472E-05    0.29371E-05    0.22828E-04
  1590    0.18522E-03    0.41365E-05    0.29310E-05    0.22809E-04
  1591    0.18498E-03    0.41256E-05    0.29250E-05    0.22788E-04
  1592    0.18475E-03    0.41146E-05    0.29189E-05    0.22766E-04
  1593    0.18451E-03    0.41034E-05    0.29129E-05    0.22743E-04
  1594    0.18428E-03    0.40920E-05    0.29070E-05    0.22719E-04
  1595    0.18404E-03    0.40805E-05    0.29010E-05    0.22693E-04
  1596    0.18380E-03    0.40689E-05    0.28951E-05    0.22666E-04
  1597    0.18356E-03    0.40570E-05    0.28891E-05    0.22637E-04
  1598    0.18332E-03    0.40451E-05    0.28833E-05    0.22606E-04
  1599    0.18308E-03    0.40330E-05    0.28774E-05    0.22574E-04
  1600    0.18283E-03    0.40207E-05    0.28716E-05    0.22541E-04
  1601    0.18258E-03    0.40083E-05    0.28658E-05    0.22505E-04
  1602    0.18233E-03    0.39958E-05    0.28600E-05    0.22468E-04
  1603    0.18207E-03    0.39831E-05    0.28542E-05    0.22430E-04
  1604    0.18181E-03    0.39703E-05    0.28485E-05    0.22389E-04
  1605    0.18154E-03    0.39574E-05    0.28428E-05    0.22348E-04
  1606    0.18128E-03    0.39444E-05    0.28371E-05    0.22304E-04
  1607    0.18101E-03    0.39313E-05    0.28315E-05    0.22259E-04
  1608    0.18073E-03    0.39181E-05    0.28258E-05    0.22213E-04
  1609    0.18045E-03    0.39048E-05    0.28202E-05    0.22166E-04
  1610    0.18017E-03    0.38915E-05    0.28147E-05    0.22117E-04
  1611    0.17989E-03    0.38781E-05    0.28091E-05    0.22066E-04
  1612    0.17960E-03    0.38647E-05    0.28036E-05    0.22015E-04
  1613    0.17931E-03    0.38512E-05    0.27981E-05    0.21962E-04
  1614    0.17901E-03    0.38376E-05    0.27926E-05    0.21909E-04
  1615    0.17871E-03    0.38241E-05    0.27872E-05    0.21854E-04
  1616    0.17841E-03    0.38105E-05    0.27818E-05    0.21798E-04
  1617    0.17810E-03    0.37969E-05    0.27764E-05    0.21741E-04
  1618    0.17779E-03    0.37833E-05    0.27710E-05    0.21683E-04
  1619    0.17747E-03    0.37697E-05    0.27656E-05    0.21624E-04
  1620    0.17716E-03    0.37562E-05    0.27603E-05    0.21565E-04
  1621    0.17683E-03    0.37426E-05    0.27550E-05    0.21504E-04
  1622    0.17651E-03    0.37291E-05    0.27497E-05    0.21443E-04
  1623    0.17618E-03    0.37156E-05    0.27445E-05    0.21381E-04
  1624    0.17584E-03    0.37022E-05    0.27392E-05    0.21318E-04
  1625    0.17551E-03    0.36888E-05    0.27340E-05    0.21255E-04
  1626    0.17516E-03    0.36755E-05    0.27288E-05    0.21191E-04
  1627    0.17482E-03    0.36622E-05    0.27236E-05    0.21127E-04
  1628    0.17447E-03    0.36491E-05    0.27185E-05    0.21062E-04
  1629    0.17411E-03    0.36360E-05    0.27134E-05    0.20996E-04
  1630    0.17375E-03    0.36230E-05    0.27082E-05    0.20931E-04
  1631    0.17339E-03    0.36102E-05    0.27032E-05    0.20865E-04
  1632    0.17303E-03    0.35974E-05    0.26981E-05    0.20798E-04
  1633    0.17265E-03    0.35848E-05    0.26930E-05    0.20731E-04
  1634    0.17228E-03    0.35723E-05    0.26880E-05    0.20664E-04
  1635    0.17190E-03    0.35599E-05    0.26830E-05    0.20597E-04
  1636    0.17152E-03    0.35477E-05    0.26780E-05    0.20530E-04
  1637    0.17113E-03    0.35356E-05    0.26731E-05    0.20462E-04
  1638    0.17074E-03    0.35237E-05    0.26681E-05    0.20395E-04
  1639    0.17034E-03    0.35120E-05    0.26632E-05    0.20328E-04
  1640    0.16994E-03    0.35004E-05    0.26583E-05    0.20260E-04
  1641    0.16953E-03    0.34891E-05    0.26534E-05    0.20193E-04
  1642    0.16912E-03    0.34779E-05    0.26485E-05    0.20126E-04
  1643    0.16871E-03    0.34670E-05    0.26437E-05    0.20059E-04
  1644    0.16829E-03    0.34562E-05    0.26388E-05    0.19992E-04
  1645    0.16787E-03    0.34457E-05    0.26340E-05    0.19926E-04
  1646    0.16744E-03    0.34354E-05    0.26292E-05    0.19859E-04
  1647    0.16701E-03    0.34254E-05    0.26244E-05    0.19794E-04
  1648    0.16657E-03    0.34156E-05    0.26197E-05    0.19728E-04
  1649    0.16613E-03    0.34060E-05    0.26149E-05    0.19663E-04
  1650    0.16568E-03    0.33967E-05    0.26102E-05    0.19599E-04
  1651    0.16523E-03    0.33877E-05    0.26055E-05    0.19535E-04
  1652    0.16477E-03    0.33790E-05    0.26008E-05    0.19472E-04
  1653    0.16431E-03    0.33705E-05    0.25961E-05    0.19409E-04
  1654    0.16385E-03    0.33623E-05    0.25914E-05    0.19347E-04
  1655    0.16338E-03    0.33543E-05    0.25868E-05    0.19285E-04
  1656    0.16291E-03    0.33466E-05    0.25822E-05    0.19224E-04
  1657    0.16244E-03    0.33391E-05    0.25775E-05    0.19164E-04
  1658    0.16196E-03    0.33318E-05    0.25729E-05    0.19104E-04
  1659    0.16148E-03    0.33247E-05    0.25683E-05    0.19045E-04
  1660    0.16099E-03    0.33179E-05    0.25637E-05    0.18986E-04
  1661    0.16051E-03    0.33113E-05    0.25592E-05    0.18928E-04
  1662    0.16002E-03    0.33049E-05    0.25546E-05    0.18871E-04
  1663    0.15953E-03    0.32987E-05    0.25501E-05    0.18814E-04
  1664    0.15904E-03    0.32927E-05    0.25455E-05    0.18758E-04
  1665    0.15855E-03    0.32868E-05    0.25410E-05    0.18703E-04
  1666    0.15805E-03    0.32812E-05    0.25365E-05    0.18648E-04
  1667    0.15756E-03    0.32757E-05    0.25320E-05    0.18594E-04
  1668    0.15706E-03    0.32704E-05    0.25275E-05    0.18541E-04
  1669    0.15656E-03    0.32653E-05    0.25230E-05    0.18488E-04
  1670    0.15607E-03    0.32603E-05    0.25186E-05    0.18436E-04
  1671    0.15557E-03    0.32555E-05    0.25141E-05    0.18385E-04
  1672    0.15507E-03    0.32508E-05    0.25096E-05    0.18335E-04
  1673    0.15458E-03    0.32462E-05    0.25052E-05    0.18285E-04
  1674    0.15408E-03    0.32418E-05    0.25008E-05    0.18236E-04
  1675    0.15359E-03    0.32375E-05    0.24963E-05    0.18188E-04
  1676    0.15309E-03    0.32334E-05    0.24919E-05    0.18140E-04
  1677    0.15260E-03    0.32293E-05    0.24875E-05    0.18094E-04
  1678    0.15211E-03    0.32254E-05    0.24831E-05    0.18048E-04
  1679    0.15162E-03    0.32216E-05    0.24787E-05    0.18002E-04
  1680    0.15113E-03    0.32178E-05    0.24743E-05    0.17958E-04
  1681    0.15064E-03    0.32142E-05    0.24699E-05    0.17914E-04
  1682    0.15016E-03    0.32106E-05    0.24655E-05    0.17871E-04
  1683    0.14968E-03    0.32071E-05    0.24611E-05    0.17829E-04
  1684    0.14920E-03    0.32037E-05    0.24567E-05    0.17788E-04
  1685    0.14873E-03    0.32004E-05    0.24523E-05    0.17748E-04
  1686    0.14826E-03    0.31971E-05    0.24479E-05    0.17708E-04
  1687    0.14779E-03    0.31939E-05    0.24435E-05    0.17670E-04
  1688    0.14733E-03    0.31907E-05    0.24391E-05    0.17632E-04
  1689    0.14687E-03    0.31876E-05    0.24348E-05    0.17595E-04
  1690    0.14641E-03    0.31845E-05    0.24304E-05    0.17559E-04
  1691    0.14596E-03    0.31814E-05    0.24260E-05    0.17523E-04
  1692    0.14552E-03    0.31784E-05    0.24216E-05    0.17489E-04
  1693    0.14508E-03    0.31754E-05    0.24173E-05    0.17456E-04
  1694    0.14464E-03    0.31724E-05    0.24129E-05    0.17423E-04
  1695    0.14421E-03    0.31694E-05    0.24085E-05    0.17391E-04
  1696    0.14379E-03    0.31664E-05    0.24041E-05    0.17361E-04
  1697    0.14337E-03    0.31634E-05    0.23998E-05    0.17331E-04
  1698    0.14296E-03    0.31604E-05    0.23954E-05    0.17302E-04
  1699    0.14255E-03    0.31573E-05    0.23910E-05    0.17274E-04
  1700    0.14215E-03    0.31543E-05    0.23866E-05    0.17247E-04
  1701    0.14176E-03    0.31512E-05    0.23822E-05    0.17221E-04
  1702    0.14137E-03    0.31481E-05    0.23778E-05    0.17196E-04
  1703    0.14099E-03    0.31449E-05    0.23734E-05    0.17171E-04
  1704    0.14062E-03    0.31417E-05    0.23690E-05    0.17148E-04
  1705    0.14025E-03    0.31385E-05    0.23646E-05    0.17126E-04
  1706    0.13989E-03    0.31353E-05    0.23602E-05    0.17104E-04
  1707    0.13954E-03    0.31320E-05    0.23558E-05    0.17083E-04
  1708    0.13919E-03    0.31286E-05    0.23514E-05    0.17062E-04
  1709    0.13885E-03    0.31252E-05    0.23470E-05    0.17043E-04
  1710    0.13851E-03    0.31218E-05    0.23426E-05    0.17024E-04
  1711    0.13818E-03    0.31183E-05    0.23382E-05    0.17005E-04
  1712    0.13785E-03    0.31148E-05    0.23337E-05    0.16988E-04
  1713    0.13753E-03    0.31112E-05    0.23293E-05    0.16971E-04
  1714    0.13722E-03    0.31076E-05    0.23249E-05    0.16954E-04
  1715    0.13691E-03    0.31039E-05    0.23205E-05    0.16938E-04
  1716    0.13661E-03    0.31001E-05    0.23161E-05    0.16922E-04
  1717    0.13631E-03    0.30963E-05    0.23117E-05    0.16907E-04
  1718    0.13601E-03    0.30925E-05    0.23073E-05    0.16892E-04
  1719    0.13572E-03    0.30886E-05    0.23029E-05    0.16877E-04
  1720    0.13544E-03    0.30846E-05    0.22985E-05    0.16863E-04
  1721    0.13516E-03    0.30805E-05    0.22941E-05    0.16849E-04
  1722    0.13488E-03    0.30764E-05    0.22897E-05    0.16835E-04
  1723    0.13461E-03    0.30722E-05    0.22853E-05    0.16821E-04
  1724    0.13434E-03    0.30679E-05    0.22809E-05    0.16808E-04
  1725    0.13407E-03    0.30636E-05    0.22765E-05    0.16795E-04
  1726    0.13381E-03    0.30592E-05    0.22722E-05    0.16782E-04
  1727    0.13356E-03    0.30547E-05    0.22678E-05    0.16769E-04
  1728    0.13331E-03    0.30501E-05    0.22634E-05    0.16756E-04
  1729    0.13306E-03    0.30455E-05    0.22590E-05    0.16743E-04
  1730    0.13281E-03    0.30407E-05    0.22547E-05    0.16730E-04
  1731    0.13257E-03    0.30359E-05    0.22503E-05    0.16717E-04
  1732    0.13233E-03    0.30310E-05    0.22460E-05    0.16704E-04
  1733    0.13209E-03    0.30260E-05    0.22416E-05    0.16690E-04
  1734    0.13186E-03    0.30209E-05    0.22373E-05    0.16677E-04
  1735    0.13163E-03    0.30158E-05    0.22330E-05    0.16663E-04
  1736    0.13140E-03    0.30105E-05    0.22287E-05    0.16650E-04
  1737    0.13118E-03    0.30052E-05    0.22243E-05    0.16635E-04
  1738    0.13095E-03    0.29997E-05    0.22200E-05    0.16621E-04
  1739    0.13073E-03    0.29941E-05    0.22157E-05    0.16606E-04
  1740    0.13051E-03    0.29885E-05    0.22115E-05    0.16591E-04
  1741    0.13030E-03    0.29827E-05    0.22072E-05    0.16576E-04
  1742    0.13008E-03    0.29769E-05    0.22029E-05    0.16560E-04
  1743    0.12987E-03    0.29709E-05    0.21986E-05    0.16544E-04
  1744    0.12966E-03    0.29648E-05    0.21944E-05    0.16527E-04
  1745    0.12945E-03    0.29586E-05    0.21901E-05    0.16510E-04
  1746    0.12925E-03    0.29524E-05    0.21859E-05    0.16492E-04
  1747    0.12904E-03    0.29459E-05    0.21817E-05    0.16473E-04
  1748    0.12884E-03    0.29394E-05    0.21775E-05    0.16454E-04
  1749    0.12863E-03    0.29328E-05    0.21733E-05    0.16434E-04
  1750    0.12843E-03    0.29260E-05    0.21691E-05    0.16414E-04
  1751    0.12823E-03    0.29191E-05    0.21649E-05    0.16393E-04
  1752    0.12803E-03    0.29121E-05    0.21608E-05    0.16371E-04
  1753    0.12783E-03    0.29050E-05    0.21566E-05    0.16348E-04
  1754    0.12763E-03    0.28978E-05    0.21525E-05    0.16325E-04
  1755    0.12743E-03    0.28905E-05    0.21483E-05    0.16301E-04
  1756    0.12724E-03    0.28831E-05    0.21442E-05    0.16276E-04
  1757    0.12704E-03    0.28756E-05    0.21401E-05    0.16251E-04
  1758    0.12684E-03    0.28680E-05    0.21360E-05    0.16225E-04
  1759    0.12664E-03    0.28603E-05    0.21319E-05    0.16199E-04
  1760    0.12645E-03    0.28526E-05    0.21279E-05    0.16171E-04
  1761    0.12625E-03    0.28448E-05    0.21238E-05    0.16144E-04
  1762    0.12606E-03    0.28369E-05    0.21198E-05    0.16116E-04
  1763    0.12586E-03    0.28289E-05    0.21157E-05    0.16087E-04
  1764    0.12566E-03    0.28209E-05    0.21117E-05    0.16057E-04
  1765    0.12547E-03    0.28129E-05    0.21077E-05    0.16027E-04
  1766    0.12527E-03    0.28047E-05    0.21037E-05    0.15997E-04
  1767    0.12507E-03    0.27966E-05    0.20997E-05    0.15966E-04
  1768    0.12487E-03    0.27884E-05    0.20958E-05    0.15935E-04
  1769    0.12468E-03    0.27802E-05    0.20918E-05    0.15903E-04
  1770    0.12448E-03    0.27719E-05    0.20878E-05    0.15870E-04
  1771    0.12428E-03    0.27636E-05    0.20839E-05    0.15837E-04
  1772    0.12408E-03    0.27553E-05    0.20800E-05    0.15804E-04
  1773    0.12387E-03    0.27470E-05    0.20761E-05    0.15771E-04
  1774    0.12367E-03    0.27387E-05    0.20722E-05    0.15736E-04
  1775    0.12347E-03    0.27303E-05    0.20683E-05    0.15702E-04
  1776    0.12326E-03    0.27220E-05    0.20644E-05    0.15667E-04
  1777    0.12306E-03    0.27136E-05    0.20606E-05    0.15632E-04
  1778    0.12285E-03    0.27053E-05    0.20567E-05    0.15596E-04
  1779    0.12264E-03    0.26970E-05    0.20529E-05    0.15560E-04
  1780    0.12243E-03    0.26887E-05    0.20490E-05    0.15524E-04
  1781    0.12222E-03    0.26804E-05    0.20452E-05    0.15488E-04
  1782    0.12201E-03    0.26722E-05    0.20414E-05    0.15451E-04
  1783    0.12179E-03    0.26640E-05    0.20377E-05    0.15414E-04
  1784    0.12157E-03    0.26558E-05    0.20339E-05    0.15376E-04
  1785    0.12136E-03    0.26477E-05    0.20301E-05    0.15339E-04
  1786    0.12113E-03    0.26396E-05    0.20264E-05    0.15301E-04
  1787    0.12091E-03    0.26316E-05    0.20226E-05    0.15263E-04
  1788    0.12069E-03    0.26236E-05    0.20189E-05    0.15224E-04
  1789    0.12046E-03    0.26157E-05    0.20152E-05    0.15186E-04
  1790    0.12023E-03    0.26078E-05    0.20115E-05    0.15147E-04
  1791    0.12000E-03    0.26000E-05    0.20078E-05    0.15108E-04
  1792    0.11976E-03    0.25923E-05    0.20041E-05    0.15069E-04
  1793    0.11952E-03    0.25847E-05    0.20005E-05    0.15030E-04
  1794    0.11928E-03    0.25772E-05    0.19968E-05    0.14991E-04
  1795    0.11904E-03    0.25697E-05    0.19932E-05    0.14952E-04
  1796    0.11880E-03    0.25624E-05    0.19896E-05    0.14912E-04
  1797    0.11855E-03    0.25551E-05    0.19860E-05    0.14873E-04
  1798    0.11830E-03    0.25480E-05    0.19824E-05    0.14833E-04
  1799    0.11804E-03    0.25409E-05    0.19788E-05    0.14793E-04
  1800    0.11778E-03    0.25340E-05    0.19752E-05    0.14754E-04
  1801    0.11752E-03    0.25272E-05    0.19717E-05    0.14714E-04
  1802    0.11726E-03    0.25205E-05    0.19681E-05    0.14674E-04
  1803    0.11699E-03    0.25139E-05    0.19646E-05    0.14634E-04
  1804    0.11672E-03    0.25075E-05    0.19611E-05    0.14594E-04
  1805    0.11645E-03    0.25011E-05    0.19576E-05    0.14555E-04
  1806    0.11617E-03    0.24949E-05    0.19541E-05    0.14515E-04
  1807    0.11590E-03    0.24887E-05    0.19506E-05    0.14475E-04
  1808    0.11561E-03    0.24827E-05    0.19471E-05    0.14436E-04
  1809    0.11533E-03    0.24768E-05    0.19437E-05    0.14396E-04
  1810    0.11505E-03    0.24710E-05    0.19402E-05    0.14357E-04
  1811    0.11476E-03    0.24653E-05    0.19368E-05    0.14317E-04
  1812    0.11447E-03    0.24597E-05    0.19333E-05    0.14278E-04
  1813    0.11418E-03    0.24541E-05    0.19299E-05    0.14239E-04
  1814    0.11389E-03    0.24487E-05    0.19265E-05    0.14200E-04
  1815    0.11359E-03    0.24434E-05    0.19231E-05    0.14161E-04
  1816    0.11330E-03    0.24381E-05    0.19197E-05    0.14123E-04
  1817    0.11300E-03    0.24330E-05    0.19164E-05    0.14084E-04
  1818    0.11270E-03    0.24280E-05    0.19130E-05    0.14046E-04
  1819    0.11240E-03    0.24230E-05    0.19096E-05    0.14008E-04
  1820    0.11210E-03    0.24181E-05    0.19063E-05    0.13970E-04
  1821    0.11180E-03    0.24133E-05    0.19029E-05    0.13932E-04
  1822    0.11150E-03    0.24086E-05    0.18996E-05    0.13895E-04
  1823    0.11120E-03    0.24040E-05    0.18962E-05    0.13858E-04
  1824    0.11090E-03    0.23994E-05    0.18929E-05    0.13821E-04
  1825    0.11059E-03    0.23949E-05    0.18896E-05    0.13784E-04
  1826    0.11029E-03    0.23905E-05    0.18863E-05    0.13748E-04
  1827    0.10999E-03    0.23862E-05    0.18830E-05    0.13712E-04
  1828    0.10968E-03    0.23820E-05    0.18797E-05    0.13676E-04
  1829    0.10938E-03    0.23778E-05    0.18764E-05    0.13641E-04
  1830    0.10908E-03    0.23737E-05    0.18731E-05    0.13606E-04
  1831    0.10877E-03    0.23696E-05    0.18699E-05    0.13571E-04
  1832    0.10847E-03    0.23657E-05    0.18666E-05    0.13536E-04
  1833    0.10817E-03    0.23618E-05    0.18633E-05    0.13502E-04
  1834    0.10787E-03    0.23579E-05    0.18601E-05    0.13469E-04
  1835    0.10757E-03    0.23541E-05    0.18568E-05    0.13436E-04
  1836    0.10727E-03    0.23504E-05    0.18536E-05    0.13403E-04
  1837    0.10697E-03    0.23467E-05    0.18503E-05    0.13371E-04
  1838    0.10667E-03    0.23431E-05    0.18471E-05    0.13339E-04
  1839    0.10638E-03    0.23395E-05    0.18438E-05    0.13307E-04
  1840    0.10608E-03    0.23360E-05    0.18406E-05    0.13276E-04
  1841    0.10579E-03    0.23326E-05    0.18374E-05    0.13246E-04
  1842    0.10550E-03    0.23291E-05    0.18341E-05    0.13216E-04
  1843    0.10521E-03    0.23258E-05    0.18309E-05    0.13186E-04
  1844    0.10492E-03    0.23225E-05    0.18277E-05    0.13157E-04
  1845    0.10464E-03    0.23192E-05    0.18245E-05    0.13129E-04
  1846    0.10435E-03    0.23159E-05    0.18213E-05    0.13101E-04
  1847    0.10407E-03    0.23128E-05    0.18181E-05    0.13074E-04
  1848    0.10379E-03    0.23096E-05    0.18148E-05    0.13047E-04
  1849    0.10352E-03    0.23065E-05    0.18116E-05    0.13021E-04
  1850    0.10324E-03    0.23034E-05    0.18084E-05    0.12995E-04
  1851    0.10297E-03    0.23003E-05    0.18052E-05    0.12970E-04
  1852    0.10271E-03    0.22973E-05    0.18020E-05    0.12946E-04
  1853    0.10244E-03    0.22943E-05    0.17988E-05    0.12922E-04
  1854    0.10218E-03    0.22914E-05    0.17956E-05    0.12899E-04
  1855    0.10192E-03    0.22884E-05    0.17924E-05    0.12876E-04
  1856    0.10166E-03    0.22855E-05    0.17892E-05    0.12854E-04
  1857    0.10141E-03    0.22826E-05    0.17860E-05    0.12832E-04
  1858    0.10115E-03    0.22798E-05    0.17828E-05    0.12811E-04
  1859    0.10091E-03    0.22769E-05    0.17796E-05    0.12790E-04
  1860    0.10066E-03    0.22741E-05    0.17764E-05    0.12770E-04
  1861    0.10041E-03    0.22712E-05    0.17732E-05    0.12750E-04
  1862    0.10017E-03    0.22684E-05    0.17700E-05    0.12730E-04
  1863    0.99933E-04    0.22656E-05    0.17669E-05    0.12711E-04
  1864    0.99696E-04    0.22628E-05    0.17637E-05    0.12693E-04
  1865    0.99462E-04    0.22600E-05    0.17605E-05    0.12675E-04
  1866    0.99230E-04    0.22572E-05    0.17573E-05    0.12657E-04
  1867    0.99000E-04    0.22544E-05    0.17541E-05    0.12639E-04
  1868    0.98773E-04    0.22516E-05    0.17510E-05    0.12622E-04
  1869    0.98548E-04    0.22488E-05    0.17478E-05    0.12605E-04
  1870    0.98325E-04    0.22460E-05    0.17446E-05    0.12588E-04
  1871    0.98105E-04    0.22431E-05    0.17415E-05    0.12572E-04
  1872    0.97887E-04    0.22403E-05    0.17383E-05    0.12556E-04
  1873    0.97671E-04    0.22375E-05    0.17351E-05    0.12540E-04
  1874    0.97457E-04    0.22346E-05    0.17320E-05    0.12525E-04
  1875    0.97246E-04    0.22317E-05    0.17288E-05    0.12509E-04
  1876    0.97037E-04    0.22288E-05    0.17257E-05    0.12494E-04
  1877    0.96830E-04    0.22259E-05    0.17225E-05    0.12479E-04
  1878    0.96625E-04    0.22230E-05    0.17194E-05    0.12464E-04
  1879    0.96422E-04    0.22200E-05    0.17163E-05    0.12450E-04
  1880    0.96221E-04    0.22170E-05    0.17131E-05    0.12435E-04
  1881    0.96022E-04    0.22140E-05    0.17100E-05    0.12420E-04
  1882    0.95826E-04    0.22109E-05    0.17069E-05    0.12406E-04
  1883    0.95631E-04    0.22078E-05    0.17037E-05    0.12392E-04
  1884    0.95438E-04    0.22047E-05    0.17006E-05    0.12378E-04
  1885    0.95247E-04    0.22015E-05    0.16975E-05    0.12363E-04
  1886    0.95058E-04    0.21983E-05    0.16944E-05    0.12349E-04
  1887    0.94872E-04    0.21951E-05    0.16913E-05    0.12335E-04
  1888    0.94686E-04    0.21918E-05    0.16882E-05    0.12321E-04
  1889    0.94503E-04    0.21885E-05    0.16851E-05    0.12307E-04
  1890    0.94322E-04    0.21851E-05    0.16820E-05    0.12293E-04
  1891    0.94142E-04    0.21817E-05    0.16789E-05    0.12279E-04
  1892    0.93965E-04    0.21782E-05    0.16758E-05    0.12264E-04
  1893    0.93789E-04    0.21746E-05    0.16728E-05    0.12250E-04
  1894    0.93614E-04    0.21710E-05    0.16697E-05    0.12235E-04
  1895    0.93442E-04    0.21674E-05    0.16666E-05    0.12221E-04
  1896    0.93271E-04    0.21637E-05    0.16636E-05    0.12206E-04
  1897    0.93102E-04    0.21599E-05    0.16605E-05    0.12191E-04
  1898    0.92935E-04    0.21560E-05    0.16574E-05    0.12176E-04
  1899    0.92769E-04    0.21521E-05    0.16544E-05    0.12161E-04
  1900    0.92604E-04    0.21481E-05    0.16514E-05    0.12146E-04
  1901    0.92442E-04    0.21441E-05    0.16483E-05    0.12130E-04
  1902    0.92281E-04    0.21400E-05    0.16453E-05    0.12114E-04
  1903    0.92121E-04    0.21358E-05    0.16423E-05    0.12098E-04
  1904    0.91962E-04    0.21315E-05    0.16392E-05    0.12082E-04
  1905    0.91805E-04    0.21272E-05    0.16362E-05    0.12065E-04
  1906    0.91650E-04    0.21228E-05    0.16332E-05    0.12049E-04
  1907    0.91495E-04    0.21184E-05    0.16302E-05    0.12032E-04
  1908    0.91342E-04    0.21139E-05    0.16272E-05    0.12015E-04
  1909    0.91190E-04    0.21093E-05    0.16242E-05    0.11997E-04
  1910    0.91038E-04    0.21047E-05    0.16212E-05    0.11980E-04
  1911    0.90888E-04    0.21001E-05    0.16183E-05    0.11962E-04
  1912    0.90739E-04    0.20954E-05    0.16153E-05    0.11944E-04
  1913    0.90590E-04    0.20907E-05    0.16123E-05    0.11926E-04
  1914    0.90442E-04    0.20859E-05    0.16094E-05    0.11908E-04
  1915    0.90295E-04    0.20810E-05    0.16064E-05    0.11889E-04
  1916    0.90149E-04    0.20762E-05    0.16035E-05    0.11871E-04
  1917    0.90003E-04    0.20713E-05    0.16005E-05    0.11852E-04
  1918    0.89858E-04    0.20664E-05    0.15976E-05    0.11833E-04
  1919    0.89713E-04    0.20614E-05    0.15947E-05    0.11814E-04
  1920    0.89569E-04    0.20564E-05    0.15917E-05    0.11794E-04
  1921    0.89425E-04    0.20514E-05    0.15888E-05    0.11774E-04
  1922    0.89281E-04    0.20463E-05    0.15859E-05    0.11755E-04
  1923    0.89137E-04    0.20413E-05    0.15830E-05    0.11735E-04
  1924    0.88994E-04    0.20362E-05    0.15801E-05    0.11714E-04
  1925    0.88851E-04    0.20311E-05    0.15772E-05    0.11694E-04
  1926    0.88707E-04    0.20260E-05    0.15744E-05    0.11673E-04
  1927    0.88564E-04    0.20208E-05    0.15715E-05    0.11653E-04
  1928    0.88421E-04    0.20157E-05    0.15686E-05    0.11632E-04
  1929    0.88277E-04    0.20105E-05    0.15658E-05    0.11611E-04
  1930    0.88134E-04    0.20054E-05    0.15629E-05    0.11589E-04
  1931    0.87990E-04    0.20002E-05    0.15601E-05    0.11568E-04
  1932    0.87846E-04    0.19950E-05    0.15572E-05    0.11546E-04
  1933    0.87701E-04    0.19899E-05    0.15544E-05    0.11524E-04
  1934    0.87556E-04    0.19847E-05    0.15516E-05    0.11502E-04
  1935    0.87410E-04    0.19795E-05    0.15488E-05    0.11480E-04
  1936    0.87264E-04    0.19744E-05    0.15460E-05    0.11458E-04
